"cocina" "lavanderia" "aireacondicionado" "total" "pct_usodia" "pct_usonoche" "antiguedad" "mora" "llamadas0" "llamadas1" "llamadas2" "llamadas3" "Region1" "Region2" "Region3" "usaapp" "puntopago" "kmm$cluster"
63 57 24 144 0.86 0.14 35 0 0 1 0 0 1 0 0 0 1 1
48 62 32 142 0.89 0.11 24 0 0 1 0 0 1 0 0 1 3 1
46 55 36 137 0.75 0.25 45 0 0 1 0 0 0 1 0 0 1 1
54 75 26 155 0.94 0.06 24 0 0 1 0 0 0 1 0 0 3 1
32 103 9 144 0.76 0.24 48 0 1 0 0 0 0 1 0 1 2 2
28 112 13 153 0.73 0.27 50 0 0 1 0 0 0 1 0 1 1 2
67 56 45 168 0.87 0.13 26 0 0 0 1 0 0 1 0 0 1 4
25 24 14 63 0.26 0.74 24 0 0 0 0 1 0 1 0 1 3 3
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
30 104 14 148 0.13 0.87 52 0 1 0 0 0 0 1 0 1 1 2
37 76 29 142 0.17 0.83 37 1 0 0 0 1 0 1 0 0 3 3
60 58 33 151 0.93 0.07 30 0 0 0 1 0 0 1 0 0 3 4
42 55 37 134 0.89 0.11 27 0 0 1 0 0 0 0 1 0 1 1
54 60 30 144 0.91 0.09 25 0 0 1 0 0 0 0 1 0 2 1
47 59 45 151 0.92 0.08 25 0 0 0 1 0 0 0 1 0 3 4
46 55 36 137 0.75 0.25 45 0 0 1 0 0 0 1 0 0 1 1
33 65 25 123 0.8 0.2 57 0 0 0 1 0 1 0 0 0 3 4
43 59 29 131 0.78 0.22 42 0 0 1 0 0 1 0 0 0 1 1
42 52 42 136 0.95 0.05 37 0 0 1 0 0 0 0 1 0 2 1
34 75 47 156 0.72 0.28 47 0 1 0 0 0 0 0 1 0 1 2
49 49 39 137 0.93 0.07 24 0 0 1 0 0 0 1 0 0 1 1
46 75 49 170 0.71 0.29 46 0 0 1 0 0 1 0 0 0 3 1
49 66 24 139 0.73 0.27 43 0 0 0 1 0 1 0 0 1 1 4
20 36 9 65 0.24 0.76 52 0 0 0 1 0 0 1 0 0 3 3
51 61 38 150 0.71 0.29 57 0 0 1 0 0 1 0 0 0 1 1
54 58 22 134 0.87 0.13 34 0 0 0 1 0 0 1 0 0 1 4
55 48 35 138 0.95 0.05 31 0 0 1 0 0 0 0 1 0 3 1
60 66 29 155 0.87 0.13 34 1 0 0 0 1 0 1 0 1 3 4
32 101 11 144 0.16 0.84 41 0 1 0 0 0 0 1 0 0 1 2
44 73 35 152 0.19 0.81 46 1 0 0 0 1 0 1 0 0 1 3
21 28 14 63 0.22 0.78 44 0 0 0 1 0 1 0 0 0 3 3
38 70 23 131 0.79 0.21 49 0 1 0 0 0 0 0 1 1 1 2
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
52 65 28 145 0.77 0.23 41 0 0 1 0 0 0 0 1 0 3 1
40 78 49 167 0.75 0.25 50 0 0 1 0 0 1 0 0 0 1 1
42 73 54 169 0.94 0.06 28 0 0 1 0 0 1 0 0 0 1 1
45 78 47 170 0.94 0.06 23 0 0 1 0 0 1 0 0 0 1 1
27 106 13 146 0.8 0.2 38 0 1 0 0 0 0 1 0 0 3 2
53 48 40 141 0.72 0.28 54 0 0 1 0 0 0 0 1 0 1 1
49 73 48 170 0.7 0.3 50 0 1 0 0 0 1 0 0 0 1 2
34 105 9 148 0.73 0.27 35 0 1 0 0 0 0 0 1 0 3 2
63 60 30 153 0.95 0.05 37 0 0 0 1 0 0 0 1 1 2 4
43 67 33 143 0.71 0.29 56 0 1 0 0 0 0 0 1 0 1 2
52 57 55 164 0.74 0.26 40 0 0 0 1 0 1 0 0 1 2 4
35 108 9 152 0.12 0.88 34 0 1 0 0 0 0 1 0 1 3 2
45 68 46 159 0.78 0.22 47 0 0 1 0 0 0 0 1 0 1 1
52 52 40 144 0.77 0.23 40 0 0 1 0 0 0 0 1 1 3 1
49 73 54 176 0.77 0.23 52 0 0 1 0 0 1 0 0 1 2 1
43 80 47 170 0.74 0.26 45 0 0 1 0 0 0 0 1 0 3 1
49 49 39 137 0.93 0.07 24 0 0 1 0 0 0 1 0 0 1 1
53 69 23 145 0.74 0.26 49 0 1 0 0 0 0 0 1 0 4 2
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
35 101 9 145 0.17 0.83 58 1 1 0 0 0 0 1 0 1 3 2
47 60 22 129 0.13 0.87 56 1 0 0 0 1 0 1 0 0 1 3
35 65 32 132 0.1 0.9 45 0 0 0 1 0 0 1 0 1 1 4
35 76 29 140 0.1 0.9 46 0 0 0 0 1 0 1 0 0 4 3
39 68 28 135 0.16 0.84 44 0 0 0 1 0 0 1 0 1 3 4
35 111 10 156 0.15 0.85 57 0 1 0 0 0 0 1 0 0 2 2
20 36 9 65 0.24 0.76 52 0 0 0 1 0 0 1 0 0 3 3
34 102 13 149 0.73 0.27 43 0 0 1 0 0 1 0 0 0 1 2
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
42 80 38 160 0.73 0.27 40 0 0 1 0 0 1 0 0 0 2 1
39 75 42 156 0.78 0.22 33 0 0 0 1 0 0 0 1 1 2 4
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
53 70 46 169 0.75 0.25 58 0 1 0 0 0 0 1 0 0 1 2
29 95 10 134 0.78 0.22 22 0 0 1 0 0 0 1 0 1 1 2
26 108 15 149 0.74 0.26 57 0 0 1 0 0 0 1 0 0 1 2
51 55 32 138 0.86 0.14 26 0 0 1 0 0 0 0 1 0 1 1
21 33 11 65 0.21 0.79 58 0 0 0 0 1 0 1 0 0 2 3
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
44 49 37 130 0.88 0.12 27 0 0 0 1 0 0 0 1 1 1 4
37 71 25 133 0.71 0.29 41 0 0 1 0 0 0 1 0 1 2 1
52 79 32 163 0.75 0.25 56 0 0 0 1 0 0 0 1 0 1 4
33 65 35 133 0.71 0.29 57 0 1 0 0 0 0 0 1 0 1 2
44 49 37 130 0.88 0.12 27 0 0 0 1 0 0 0 1 1 1 4
19 29 11 59 0.22 0.78 26 0 0 0 0 1 1 0 0 0 1 3
21 31 15 67 0.24 0.76 27 0 0 0 0 1 0 1 0 0 3 3
31 101 9 141 0.77 0.23 50 0 0 1 0 0 0 1 0 0 2 2
49 74 44 167 0.77 0.23 44 0 0 1 0 0 1 0 0 0 1 1
44 55 45 144 0.72 0.28 47 0 0 1 0 0 0 0 1 0 4 1
22 30 10 62 0.23 0.77 45 1 0 1 0 0 1 0 0 0 3 3
54 77 47 178 0.71 0.29 52 0 0 1 0 0 1 0 0 0 1 1
25 97 15 137 0.76 0.24 45 0 0 1 0 0 0 1 0 1 1 2
34 101 15 150 0.7 0.3 49 0 0 1 0 0 0 0 1 0 3 2
25 97 9 131 0.12 0.88 40 0 1 0 0 0 0 1 0 0 1 2
44 47 45 136 0.86 0.14 38 0 0 1 0 0 0 0 1 0 3 1
44 73 54 171 0.76 0.24 44 0 0 1 0 0 1 0 0 0 3 1
47 58 35 140 0.85 0.15 27 0 0 1 0 0 0 0 1 0 1 1
20 28 9 57 0.24 0.76 45 1 0 0 0 1 0 1 0 0 2 3
34 67 33 134 0.75 0.25 55 0 1 0 0 0 1 0 0 0 1 2
31 108 15 154 0.71 0.29 57 0 0 1 0 0 0 0 1 1 1 2
28 110 15 153 0.72 0.28 50 0 0 1 0 0 0 1 0 0 3 2
33 66 28 127 0.72 0.28 43 0 1 0 0 0 1 0 0 0 3 2
37 77 40 154 0.71 0.29 51 0 0 1 0 0 0 0 1 1 3 1
42 80 45 167 0.77 0.23 47 0 0 1 0 0 0 0 1 0 1 1
28 105 11 144 0.14 0.86 50 0 1 0 0 0 0 1 0 0 4 2
46 50 40 136 0.75 0.25 54 0 0 0 1 0 0 1 0 0 3 4
33 112 9 154 0.75 0.25 47 0 1 0 0 0 0 1 0 0 1 2
33 98 14 145 0.72 0.28 24 0 1 0 0 0 1 0 0 1 3 2
52 78 36 166 0.79 0.21 52 0 0 0 1 0 1 0 0 0 2 4
48 62 31 141 0.87 0.13 40 0 0 1 0 0 1 0 0 0 4 1
28 98 10 136 0.1 0.9 49 0 1 0 0 0 1 0 0 0 1 2
22 28 10 60 0.25 0.75 32 0 0 0 1 0 0 1 0 0 1 3
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
34 105 13 152 0.75 0.25 41 0 1 0 0 0 0 1 0 0 4 2
41 77 32 150 0.11 0.89 47 0 0 0 1 0 0 1 0 0 1 4
30 104 14 148 0.13 0.87 52 0 1 0 0 0 0 1 0 1 1 2
30 103 9 142 0.72 0.28 30 0 1 0 0 0 0 1 0 0 3 2
35 76 29 140 0.1 0.9 46 0 0 0 0 1 0 1 0 0 4 3
47 49 33 129 0.78 0.22 51 0 0 1 0 0 0 1 0 1 4 1
34 107 12 153 0.16 0.84 44 0 1 0 0 0 0 1 0 1 1 2
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
54 70 47 171 0.87 0.13 34 0 0 0 1 0 0 0 1 0 1 4
25 28 9 62 0.28 0.72 46 0 0 0 1 0 1 0 0 0 1 3
36 77 29 142 0.8 0.2 40 0 0 0 1 0 0 1 0 1 3 4
24 24 14 62 0.22 0.78 46 0 1 0 0 0 0 1 0 1 2 3
42 73 54 169 0.94 0.06 28 0 0 1 0 0 1 0 0 0 1 1
31 103 15 149 0.12 0.88 51 0 1 0 0 0 1 0 0 0 4 2
29 98 15 142 0.73 0.27 29 0 1 0 0 0 1 0 0 0 3 2
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
45 54 26 125 0.78 0.22 48 0 0 1 0 0 0 1 0 0 4 1
24 22 10 56 0.25 0.75 49 0 0 0 0 1 0 1 0 1 1 3
20 25 11 56 0.28 0.72 39 0 0 0 0 1 1 0 0 0 2 3
52 57 39 148 0.9 0.1 39 0 0 1 0 0 1 0 0 1 1 1
49 73 54 176 0.77 0.23 52 0 0 1 0 0 1 0 0 1 2 1
45 60 37 142 0.76 0.24 51 0 0 1 0 0 0 0 1 1 3 1
36 77 29 142 0.8 0.2 40 0 0 0 1 0 0 1 0 1 3 4
65 60 43 168 0.7 0.3 50 0 0 0 1 0 1 0 0 0 1 4
46 49 31 126 0.89 0.11 37 0 0 1 0 0 1 0 0 1 4 1
33 101 14 148 0.72 0.28 58 0 0 1 0 0 1 0 0 0 3 2
28 110 15 153 0.72 0.28 50 0 0 1 0 0 0 1 0 0 3 2
24 22 10 56 0.25 0.75 49 0 0 0 0 1 0 1 0 1 1 3
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
53 69 23 145 0.74 0.26 49 0 1 0 0 0 0 0 1 0 4 2
49 76 30 155 0.14 0.86 44 0 0 0 0 1 0 1 0 0 3 3
45 72 34 151 0.78 0.22 37 0 0 0 1 0 0 1 0 0 2 4
32 102 15 149 0.79 0.21 47 0 0 1 0 0 0 1 0 0 1 2
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
30 100 9 139 0.78 0.22 57 0 1 0 0 0 1 0 0 1 3 2
43 45 36 124 0.86 0.14 26 0 0 1 0 0 0 1 0 0 1 1
32 101 11 144 0.16 0.84 41 0 1 0 0 0 0 1 0 0 1 2
41 53 33 127 0.75 0.25 56 0 0 1 0 0 0 1 0 0 1 1
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
42 78 54 174 0.73 0.27 43 0 1 0 0 0 1 0 0 0 1 2
43 54 36 133 0.93 0.07 24 0 0 1 0 0 0 1 0 1 2 1
48 69 55 172 0.74 0.26 45 0 0 1 0 0 1 0 0 0 2 1
48 50 42 140 0.9 0.1 29 0 0 1 0 0 0 0 1 0 3 1
39 76 23 138 0.71 0.29 41 0 1 0 0 0 0 0 1 0 1 2
55 52 44 151 0.77 0.23 41 0 0 0 1 0 0 1 0 0 2 4
47 54 42 143 0.77 0.23 46 0 0 1 0 0 1 0 0 1 3 1
53 60 29 142 0.74 0.26 54 0 0 1 0 0 1 0 0 1 2 1
49 58 32 139 0.9 0.1 25 0 0 1 0 0 0 1 0 1 1 1
50 76 51 177 0.78 0.22 40 1 1 0 0 0 0 1 0 1 1 4
22 33 12 67 0.26 0.74 56 0 0 0 0 1 0 1 0 0 1 3
44 46 43 133 0.77 0.23 49 0 0 0 1 0 0 1 0 1 1 4
35 108 13 156 0.75 0.25 34 0 1 0 0 0 0 1 0 1 1 2
40 46 29 115 0.9 0.1 27 0 0 1 0 0 1 0 0 0 1 1
39 45 37 121 0.77 0.23 40 0 0 1 0 0 0 1 0 1 1 1
34 80 54 168 0.78 0.22 44 0 0 1 0 0 1 0 0 1 1 1
28 108 10 146 0.75 0.25 48 0 0 1 0 0 1 0 0 0 3 2
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
32 100 15 147 0.72 0.28 55 1 1 0 0 0 1 0 0 0 1 2
49 64 21 134 0.9 0.1 26 0 0 0 1 0 0 1 0 0 2 4
29 95 10 134 0.78 0.22 22 0 0 1 0 0 0 1 0 1 1 2
39 76 23 138 0.71 0.29 41 0 1 0 0 0 0 0 1 0 1 2
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
63 57 24 144 0.86 0.14 35 0 0 1 0 0 1 0 0 0 1 1
25 38 13 76 0.21 0.79 23 1 0 0 1 0 0 1 0 0 1 3
50 47 34 131 0.7 0.3 40 0 0 1 0 0 0 1 0 1 4 1
48 62 32 142 0.89 0.11 24 0 0 1 0 0 1 0 0 1 3 1
33 112 9 154 0.75 0.25 47 0 1 0 0 0 0 1 0 0 1 2
46 51 31 128 0.92 0.08 24 0 0 1 0 0 0 1 0 1 2 1
34 70 32 136 0.8 0.2 41 0 0 1 0 0 0 0 1 0 2 1
34 79 46 159 0.8 0.2 50 0 1 0 0 0 1 0 0 0 1 2
29 107 12 148 0.15 0.85 48 0 1 0 0 0 0 1 0 0 2 2
32 100 15 147 0.72 0.28 55 1 1 0 0 0 1 0 0 0 1 2
32 106 10 148 0.19 0.81 40 0 1 0 0 0 0 1 0 1 1 2
49 74 53 176 0.73 0.27 57 0 1 0 0 0 1 0 0 1 3 2
52 53 45 150 0.7 0.3 54 0 0 1 0 0 0 1 0 0 1 1
22 28 10 60 0.25 0.75 32 0 0 0 1 0 0 1 0 0 1 3
44 73 54 171 0.76 0.24 44 0 0 1 0 0 1 0 0 0 3 1
31 107 15 153 0.2 0.8 52 0 1 0 0 0 0 1 0 0 2 2
34 70 32 136 0.8 0.2 41 0 0 1 0 0 0 0 1 0 2 1
47 48 33 128 0.77 0.23 46 0 0 0 1 0 0 1 0 0 1 4
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
49 74 52 175 0.91 0.09 28 0 0 0 1 0 0 1 0 0 1 4
55 52 33 140 0.76 0.24 58 0 0 1 0 0 1 0 0 0 1 1
29 101 11 141 0.78 0.22 37 0 0 1 0 0 1 0 0 1 1 2
23 33 14 70 0.27 0.73 25 1 0 0 0 1 0 1 0 0 1 3
21 28 14 63 0.22 0.78 44 0 0 0 1 0 1 0 0 0 3 3
45 46 44 135 0.9 0.1 32 0 0 1 0 0 0 0 1 1 1 1
54 80 23 157 0.8 0.2 57 0 1 0 0 0 0 1 0 1 1 2
37 77 40 154 0.71 0.29 51 0 0 1 0 0 0 0 1 1 3 1
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
44 73 35 152 0.19 0.81 46 1 0 0 0 1 0 1 0 0 1 3
47 62 41 150 0.9 0.1 36 0 0 1 0 0 0 0 1 0 1 1
45 67 32 144 0.19 0.81 35 0 0 0 1 0 0 1 0 0 1 4
32 101 11 144 0.16 0.84 41 0 1 0 0 0 0 1 0 0 1 2
52 80 46 178 0.79 0.21 50 0 1 0 0 0 0 1 0 1 1 2
48 60 32 140 0.77 0.23 45 0 0 0 1 0 0 1 0 0 3 4
32 95 10 137 0.77 0.23 49 0 1 0 0 0 0 0 1 0 2 2
40 47 35 122 0.79 0.21 49 0 0 1 0 0 0 1 0 0 3 1
26 108 15 149 0.76 0.24 42 0 1 0 0 0 0 0 1 0 2 2
60 59 24 143 0.15 0.85 40 0 0 0 1 0 0 1 0 1 1 4
48 65 49 162 0.77 0.23 49 0 0 1 0 0 0 1 0 1 1 1
42 49 40 131 0.9 0.1 29 0 0 1 0 0 1 0 0 0 3 1
52 58 32 142 0.91 0.09 24 0 0 1 0 0 1 0 0 0 2 1
39 58 37 134 0.86 0.14 40 0 0 0 1 0 0 0 1 0 1 4
45 45 30 120 0.79 0.21 56 0 0 1 0 0 0 1 0 1 1 1
54 70 47 171 0.87 0.13 34 0 0 0 1 0 0 0 1 0 1 4
24 35 15 74 0.21 0.79 36 1 0 0 0 1 0 0 1 0 1 3
51 74 20 145 0.75 0.25 47 0 1 0 0 0 0 0 1 0 3 2
52 60 30 142 0.73 0.27 48 0 0 0 1 0 1 0 0 1 1 4
53 46 37 136 0.78 0.22 46 0 0 1 0 0 1 0 0 0 4 1
20 33 13 66 0.27 0.73 37 0 0 0 0 1 0 1 0 0 4 3
48 52 44 144 0.89 0.11 25 0 0 0 1 0 0 1 0 0 3 4
40 46 29 115 0.9 0.1 27 0 0 1 0 0 1 0 0 0 1 1
22 27 13 62 0.23 0.77 39 0 0 0 1 0 0 1 0 0 1 3
43 60 41 144 0.73 0.27 56 0 0 0 1 0 1 0 0 1 3 4
44 73 54 171 0.76 0.24 44 0 0 1 0 0 1 0 0 0 3 1
37 71 25 133 0.71 0.29 41 0 0 1 0 0 0 1 0 1 2 1
50 76 51 177 0.78 0.22 40 1 1 0 0 0 0 1 0 1 1 4
35 112 10 157 0.13 0.87 36 0 1 0 0 0 0 1 0 0 1 2
45 76 46 167 0.71 0.29 50 0 1 0 0 0 1 0 0 0 1 2
33 72 38 143 0.78 0.22 43 0 0 1 0 0 0 1 0 0 3 1
28 108 9 145 0.76 0.24 51 1 1 0 0 0 1 0 0 0 3 2
50 62 34 146 0.77 0.23 53 0 0 1 0 0 0 0 1 0 3 1
44 52 33 129 0.71 0.29 47 0 0 1 0 0 1 0 0 0 2 1
50 49 30 129 0.74 0.26 48 0 0 1 0 0 0 1 0 0 1 1
31 109 12 152 0.73 0.27 46 0 0 1 0 0 0 0 1 0 2 2
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
43 60 41 144 0.73 0.27 56 0 0 0 1 0 1 0 0 1 3 4
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
46 56 37 139 0.74 0.26 49 0 0 1 0 0 0 0 1 0 3 1
34 66 45 145 0.72 0.28 43 0 1 0 0 0 0 1 0 1 1 2
30 103 9 142 0.72 0.28 30 0 1 0 0 0 0 1 0 0 3 2
47 59 45 151 0.92 0.08 25 0 0 0 1 0 0 0 1 0 3 4
54 51 30 135 0.85 0.15 25 0 0 0 1 0 0 0 1 0 3 4
54 77 47 178 0.71 0.29 52 0 0 1 0 0 1 0 0 0 1 1
42 80 38 160 0.73 0.27 40 0 0 1 0 0 1 0 0 0 2 1
53 56 35 144 0.92 0.08 32 0 0 1 0 0 1 0 0 1 1 1
47 49 33 129 0.78 0.22 51 0 0 1 0 0 0 1 0 1 4 1
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
25 106 10 141 0.76 0.24 38 0 1 0 0 0 1 0 0 1 1 2
45 72 19 136 0.77 0.23 56 0 1 0 0 0 0 0 1 0 3 2
42 66 35 143 0.14 0.86 58 1 0 0 1 0 0 0 1 0 1 4
48 69 55 172 0.74 0.26 45 0 0 1 0 0 1 0 0 0 2 1
19 22 14 55 0.22 0.78 36 0 0 0 1 0 0 1 0 0 2 3
45 78 47 170 0.94 0.06 23 0 0 1 0 0 1 0 0 0 1 1
67 56 45 168 0.87 0.13 26 0 0 0 1 0 0 1 0 0 1 4
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
49 66 48 163 0.78 0.22 50 0 0 1 0 0 0 1 0 1 1 1
26 102 14 142 0.79 0.21 29 0 1 0 0 0 1 0 0 0 1 2
24 35 15 74 0.21 0.79 36 1 0 0 0 1 0 0 1 0 1 3
38 75 34 147 0.14 0.86 49 0 0 0 1 0 0 1 0 1 1 4
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
30 100 9 139 0.78 0.22 57 0 1 0 0 0 1 0 0 1 3 2
47 55 45 147 0.77 0.23 47 0 0 0 1 0 0 1 0 1 4 4
28 108 9 145 0.75 0.25 36 0 1 0 0 0 1 0 0 0 3 2
35 108 13 156 0.75 0.25 34 0 1 0 0 0 0 1 0 1 1 2
32 112 12 156 0.18 0.82 53 0 1 0 0 0 0 0 1 0 2 2
38 67 47 152 0.76 0.24 42 0 0 1 0 0 0 0 1 1 3 1
33 100 14 147 0.76 0.24 40 0 1 0 0 0 1 0 0 0 1 2
42 71 37 150 0.17 0.83 40 0 0 0 1 0 0 1 0 1 3 4
52 70 44 166 0.76 0.24 46 0 0 1 0 0 1 0 0 0 3 1
43 71 24 138 0.76 0.24 37 0 0 1 0 0 0 1 0 0 1 1
23 28 14 65 0.23 0.77 27 1 0 0 1 0 0 1 0 0 1 3
34 75 47 156 0.72 0.28 47 0 1 0 0 0 0 0 1 0 1 2
43 45 36 124 0.86 0.14 26 0 0 1 0 0 0 1 0 0 1 1
34 79 46 159 0.8 0.2 50 0 1 0 0 0 1 0 0 0 1 2
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
44 54 41 139 0.71 0.29 56 0 0 1 0 0 1 0 0 0 2 1
54 77 47 178 0.71 0.29 52 0 0 1 0 0 1 0 0 0 1 1
61 49 41 151 0.94 0.06 32 0 0 1 0 0 0 1 0 0 3 1
43 45 36 124 0.86 0.14 26 0 0 1 0 0 0 1 0 0 1 1
60 58 33 151 0.93 0.07 30 0 0 0 1 0 0 1 0 0 3 4
23 23 13 59 0.26 0.74 26 0 0 0 1 0 0 0 1 0 1 3
23 33 14 70 0.27 0.73 25 1 0 0 0 1 0 1 0 0 1 3
76 47 39 162 0.72 0.28 44 0 0 0 1 0 1 0 0 0 3 4
19 35 14 68 0.25 0.75 43 1 0 0 1 0 0 1 0 0 1 3
29 98 12 139 0.73 0.27 32 1 0 1 0 0 1 0 0 1 1 2
27 97 14 138 0.77 0.23 29 0 1 0 0 0 0 0 1 0 3 2
44 47 45 136 0.86 0.14 38 0 0 1 0 0 0 0 1 0 3 1
44 66 48 158 0.72 0.28 37 0 0 1 0 0 1 0 0 0 3 1
26 108 15 149 0.74 0.26 57 0 0 1 0 0 0 1 0 0 1 2
47 56 41 144 0.78 0.22 50 0 0 1 0 0 1 0 0 0 3 1
63 57 24 144 0.86 0.14 35 0 0 1 0 0 1 0 0 0 1 1
54 71 28 153 0.8 0.2 56 0 0 1 0 0 0 1 0 0 1 1
19 22 14 55 0.22 0.78 36 0 0 0 1 0 0 1 0 0 2 3
39 62 41 142 0.93 0.07 26 0 0 1 0 0 0 0 1 0 1 1
43 65 42 150 0.89 0.11 35 0 0 0 1 0 0 1 0 0 1 4
46 57 34 137 0.73 0.27 51 0 0 1 0 0 0 1 0 0 3 1
23 33 14 70 0.27 0.73 25 1 0 0 0 1 0 1 0 0 1 3
44 47 36 127 0.79 0.21 56 0 0 0 1 0 1 0 0 0 1 4
20 27 11 58 0.27 0.73 33 0 0 0 1 0 0 1 0 1 2 3
29 98 12 139 0.73 0.27 32 1 0 1 0 0 1 0 0 1 1 2
41 68 32 141 0.78 0.22 54 0 0 1 0 0 0 0 1 1 1 1
29 112 13 154 0.17 0.83 37 0 1 0 0 0 0 1 0 1 4 2
54 51 30 135 0.85 0.15 25 0 0 0 1 0 0 0 1 0 3 4
34 79 22 135 0.75 0.25 42 0 0 1 0 0 0 0 1 0 1 1
45 45 30 120 0.79 0.21 56 0 0 1 0 0 0 1 0 1 1 1
46 49 45 140 0.74 0.26 41 0 0 1 0 0 0 1 0 1 1 1
45 72 19 136 0.77 0.23 56 0 1 0 0 0 0 0 1 0 3 2
49 66 48 163 0.78 0.22 50 0 0 1 0 0 0 1 0 1 1 1
54 66 22 142 0.77 0.23 46 0 0 1 0 0 0 0 1 0 2 1
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
62 59 45 166 0.19 0.81 51 0 0 0 0 1 0 1 0 0 3 4
47 55 45 147 0.77 0.23 47 0 0 0 1 0 0 1 0 1 4 4
47 71 33 151 0.91 0.09 30 0 0 0 1 0 1 0 0 1 1 4
60 58 33 151 0.93 0.07 30 0 0 0 1 0 0 1 0 0 3 4
39 62 41 142 0.93 0.07 26 0 0 1 0 0 0 0 1 0 1 1
55 48 40 143 0.76 0.24 42 0 0 1 0 0 1 0 0 0 1 1
23 36 9 68 0.25 0.75 40 0 0 0 0 1 0 1 0 1 1 3
42 68 39 149 0.1 0.9 45 0 0 0 0 1 1 0 0 0 3 3
39 62 37 138 0.72 0.28 55 0 0 1 0 0 0 0 1 0 4 1
30 103 13 146 0.19 0.81 34 0 0 1 0 0 0 1 0 0 1 2
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
33 98 14 145 0.72 0.28 24 0 1 0 0 0 1 0 0 1 3 2
32 112 15 159 0.15 0.85 47 0 1 0 0 0 0 1 0 0 1 2
27 105 12 144 0.12 0.88 53 0 1 0 0 0 0 1 0 0 1 2
44 49 37 130 0.88 0.12 27 0 0 0 1 0 0 0 1 1 1 4
33 65 25 123 0.8 0.2 57 0 0 0 1 0 1 0 0 0 3 4
51 55 32 138 0.86 0.14 26 0 0 1 0 0 0 0 1 0 1 1
35 106 15 156 0.74 0.26 46 0 1 0 0 0 0 0 1 1 1 2
41 59 51 151 0.87 0.13 28 0 0 0 1 0 1 0 0 0 3 4
37 76 29 142 0.17 0.83 37 1 0 0 0 1 0 1 0 0 3 3
33 106 14 153 0.73 0.27 58 0 0 1 0 0 0 0 1 0 1 2
51 72 32 155 0.79 0.21 34 0 0 0 1 0 0 0 1 0 4 4
32 103 9 144 0.76 0.24 48 0 1 0 0 0 0 1 0 1 2 2
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
57 51 40 148 0.93 0.07 23 0 0 1 0 0 1 0 0 0 2 1
42 80 38 160 0.73 0.27 40 0 0 1 0 0 1 0 0 0 2 1
35 111 9 155 0.73 0.27 55 0 0 1 0 0 0 0 1 0 2 2
53 65 20 138 0.75 0.25 40 0 0 0 1 0 0 1 0 0 3 4
21 27 10 58 0.3 0.7 25 0 0 0 0 1 1 0 0 0 3 3
39 45 37 121 0.77 0.23 40 0 0 1 0 0 0 1 0 1 1 1
47 79 45 171 0.78 0.22 46 0 0 1 0 0 0 0 1 0 1 1
41 58 37 136 0.14 0.86 57 0 0 0 1 0 0 1 0 0 3 4
48 69 55 172 0.74 0.26 45 0 0 1 0 0 1 0 0 0 2 1
35 108 9 152 0.12 0.88 34 0 1 0 0 0 0 1 0 1 3 2
34 98 14 146 0.16 0.84 37 0 0 1 0 0 1 0 0 0 1 2
34 102 13 149 0.73 0.27 43 0 0 1 0 0 1 0 0 0 1 2
39 55 44 138 0.77 0.23 55 0 0 0 1 0 0 0 1 0 1 4
54 80 23 157 0.8 0.2 57 0 1 0 0 0 0 1 0 1 1 2
45 72 21 138 0.75 0.25 53 0 0 1 0 0 0 0 1 1 1 1
39 62 41 142 0.93 0.07 26 0 0 1 0 0 0 0 1 0 1 1
