COCINA_ELECTRICA,LAVANDERIA,AIREACONDICIONADO,PCT_USODIA,PCT_USONOCHE,ENMORA,LLAMADASACALLCENTER,REGION,ANTIGUEDAD_CLIENTE,USUARIO_CANAL_DIGITAL,PUNTO_PAGO
28,110,15,0.72,0.28,0,1,2,50,0,3
35,101,15,0.77,0.23,0,1,2,58,0,3
33,105,12,0.7,0.3,0,0,1,47,0,4
24,22,10,0.25,0.75,0,3,2,49,1,1
24,22,10,0.25,0.75,0,3,2,49,1,1
51,62,40,0.72,0.28,0,1,1,57,0,1
30,104,14,0.13,0.87,0,0,2,52,1,1
28,108,10,0.75,0.25,0,1,1,48,0,3
49,80,31,0.79,0.21,1,0,1,53,0,3
46,46,20,0.88,0.12,0,1,3,40,0,3
53,51,34,0.76,0.24,0,1,1,51,0,3
27,106,13,0.8,0.2,0,0,2,38,0,3
37,76,29,0.17,0.83,1,3,2,37,0,3
38,79,21,0.77,0.23,0,2,3,50,0,1
26,97,15,0.72,0.28,0,0,2,56,0,1
47,56,41,0.78,0.22,0,1,1,50,0,3
67,52,35,0.73,0.27,0,2,3,45,1,1
19,22,14,0.22,0.78,0,2,2,36,0,2
49,73,43,0.12,0.88,1,2,2,53,0,3
33,101,14,0.72,0.28,0,1,1,58,0,3
52,52,40,0.77,0.23,0,1,3,40,1,3
67,55,26,0.12,0.88,0,3,2,56,1,1
26,103,15,0.78,0.22,0,1,1,47,0,3
52,58,32,0.91,0.09,0,1,1,24,0,2
49,58,32,0.9,0.1,0,1,2,25,1,1
28,112,13,0.73,0.27,0,1,2,50,1,1
27,97,14,0.77,0.23,0,0,3,29,0,3
27,106,13,0.8,0.2,0,0,2,38,0,3
34,105,9,0.73,0.27,0,0,3,35,0,3
47,48,33,0.77,0.23,0,2,2,46,0,1
35,65,32,0.1,0.9,0,2,2,45,1,1
44,65,43,0.76,0.24,0,1,1,56,0,1
40,66,42,0.15,0.85,1,2,2,48,0,1
51,62,40,0.86,0.14,0,1,1,27,1,1
26,108,15,0.74,0.26,0,1,2,57,0,1
20,25,11,0.28,0.72,0,3,1,39,0,2
47,48,33,0.77,0.23,0,2,2,46,0,1
54,67,38,0.72,0.28,0,1,1,55,1,2
51,60,39,0.73,0.27,0,2,1,42,1,1
48,66,31,0.19,0.81,0,2,2,42,0,1
49,76,30,0.14,0.86,0,3,2,44,0,3
52,78,36,0.79,0.21,0,2,1,52,0,2
34,66,23,0.88,0.12,0,2,2,24,1,1
23,33,14,0.27,0.73,1,3,2,25,0,1
40,47,35,0.79,0.21,0,1,2,49,0,3
50,49,30,0.74,0.26,0,1,2,48,0,1
55,48,35,0.95,0.05,0,1,3,31,0,3
48,66,24,0.74,0.26,0,0,3,47,1,3
46,80,22,0.74,0.26,0,0,2,58,1,1
71,48,22,0.88,0.12,0,2,2,29,0,3
26,99,12,0.13,0.87,0,1,2,35,1,2
54,77,47,0.71,0.29,0,1,1,52,0,1
49,49,40,0.73,0.27,0,2,2,46,1,2
45,68,46,0.78,0.22,0,1,3,47,0,1
26,102,14,0.79,0.21,0,0,1,29,0,1
45,72,19,0.77,0.23,0,0,3,56,0,3
49,66,48,0.78,0.22,0,1,2,50,1,1
44,49,37,0.88,0.12,0,2,3,27,1,1
49,49,40,0.73,0.27,0,2,2,46,1,2
49,64,21,0.9,0.1,0,2,2,26,0,2
35,112,10,0.13,0.87,0,0,2,36,0,1
42,49,30,0.76,0.24,0,2,3,46,0,1
47,51,43,0.95,0.05,0,1,3,34,0,3
43,67,27,0.74,0.26,0,1,3,54,0,1
35,104,13,0.71,0.29,0,0,3,49,1,1
35,72,23,0.73,0.27,0,2,2,39,0,1
52,62,35,0.72,0.28,0,1,2,48,0,1
41,77,32,0.11,0.89,0,2,2,47,0,1
39,62,41,0.93,0.07,0,1,3,26,0,1
32,102,15,0.79,0.21,0,1,2,47,0,1
46,67,27,0.72,0.28,0,0,1,47,1,2
38,67,47,0.76,0.24,0,1,3,42,1,3
48,69,55,0.74,0.26,0,1,1,45,0,2
44,47,39,0.74,0.26,0,1,2,48,0,1
46,49,45,0.74,0.26,0,1,2,41,1,1
26,96,14,0.76,0.24,0,1,1,42,1,3
34,69,35,0.19,0.81,1,2,1,49,0,3
52,51,35,0.71,0.29,0,2,3,48,0,2
27,106,12,0.76,0.24,0,0,1,48,1,3
32,100,15,0.72,0.28,1,0,1,55,0,1
50,73,21,0.94,0.06,0,1,3,23,0,1
28,103,15,0.72,0.28,0,0,1,52,0,1
33,65,35,0.71,0.29,0,0,3,57,0,1
45,68,39,0.74,0.26,0,2,2,48,0,1
23,26,12,0.22,0.78,0,2,3,39,0,1
35,112,10,0.13,0.87,0,0,2,36,0,1
30,106,10,0.77,0.23,0,0,1,52,1,1
53,48,44,0.78,0.22,0,2,2,47,0,3
26,108,15,0.76,0.24,0,0,3,42,0,2
23,33,14,0.27,0.73,1,3,2,25,0,1
25,106,10,0.76,0.24,0,0,1,38,1,1
27,108,14,0.73,0.27,0,0,1,31,0,2
44,54,41,0.71,0.29,0,1,1,56,0,2
29,107,12,0.15,0.85,0,0,2,48,0,2
45,76,37,0.79,0.21,0,1,2,42,0,3
45,72,34,0.78,0.22,0,2,2,37,0,2
26,108,15,0.76,0.24,0,0,3,42,0,2
41,77,25,0.14,0.86,1,2,2,42,0,1
38,79,21,0.77,0.23,0,2,3,50,0,1
46,67,27,0.72,0.28,0,0,1,47,1,2
20,25,11,0.28,0.72,0,3,1,39,0,2
29,98,12,0.76,0.24,0,0,3,49,0,3
67,55,26,0.12,0.88,0,3,2,56,1,1
20,25,11,0.28,0.72,0,3,1,39,0,2
22,30,10,0.23,0.77,1,1,1,45,0,3
46,56,37,0.74,0.26,0,1,3,49,0,3
47,60,22,0.13,0.87,1,3,2,56,0,1
41,68,41,0.76,0.24,0,1,1,48,0,1
48,69,55,0.74,0.26,0,1,1,45,0,2
42,49,30,0.76,0.24,0,2,3,46,0,1
52,65,28,0.77,0.23,0,1,3,41,0,3
34,70,32,0.8,0.2,0,1,3,41,0,2
19,22,14,0.22,0.78,0,2,2,36,0,2
44,65,21,0.76,0.24,0,0,2,56,0,1
19,29,11,0.22,0.78,0,3,1,26,0,1
43,45,36,0.86,0.14,0,1,2,26,0,1
46,67,27,0.72,0.28,0,0,1,47,1,2
54,59,32,0.75,0.25,0,1,1,58,1,4
45,68,39,0.74,0.26,0,2,2,48,0,1
53,69,23,0.74,0.26,0,0,3,49,0,4
31,100,12,0.11,0.89,0,0,2,55,0,2
35,112,10,0.13,0.87,0,0,2,36,0,1
40,61,35,0.89,0.11,0,2,2,22,0,2
41,57,36,0.77,0.23,0,1,1,52,0,3
45,68,39,0.74,0.26,0,2,2,48,0,1
33,98,14,0.72,0.28,0,0,1,24,1,3
28,108,10,0.75,0.25,0,1,1,48,0,3
43,51,41,0.91,0.09,0,2,1,36,1,1
40,46,29,0.9,0.1,0,1,1,27,0,1
29,107,12,0.15,0.85,0,0,2,48,0,2
35,97,13,0.76,0.24,0,1,3,41,0,3
20,26,9,0.26,0.74,1,1,2,44,1,1
46,58,29,0.92,0.08,0,2,3,37,1,1
64,52,51,0.79,0.21,0,2,2,44,1,1
28,112,13,0.73,0.27,0,1,2,50,1,1
42,71,37,0.17,0.83,0,2,2,40,1,3
55,52,33,0.76,0.24,0,1,1,58,0,1
21,33,11,0.21,0.79,0,3,2,58,0,2
40,45,42,0.74,0.26,0,1,2,42,0,2
70,49,48,0.92,0.08,0,1,2,37,1,2
46,55,33,0.94,0.06,0,1,3,26,0,1
48,48,41,0.88,0.12,0,1,2,32,1,1
27,95,14,0.13,0.87,0,0,2,56,0,1
46,58,29,0.92,0.08,0,2,3,37,1,1
39,62,37,0.72,0.28,0,1,3,55,0,4
23,26,12,0.22,0.78,0,2,3,39,0,1
35,112,10,0.13,0.87,0,0,2,36,0,1
31,102,14,0.75,0.25,0,1,2,40,0,4
31,97,11,0.71,0.29,0,0,3,44,0,3
38,75,25,0.76,0.24,0,1,1,42,0,1
32,102,15,0.79,0.21,0,1,2,47,0,1
34,67,33,0.75,0.25,0,0,1,55,0,1
53,62,50,0.88,0.12,0,1,2,37,0,3
46,54,32,0.88,0.12,0,1,2,22,0,1
49,49,39,0.93,0.07,0,1,2,24,0,1
53,62,50,0.88,0.12,0,1,2,37,0,3
35,104,13,0.71,0.29,0,0,3,49,1,1
21,36,15,0.29,0.71,0,3,1,39,0,1
50,73,21,0.94,0.06,0,1,3,23,0,1
54,80,23,0.8,0.2,0,0,2,57,1,1
39,58,37,0.86,0.14,0,2,3,40,0,1
40,61,40,0.75,0.25,0,1,3,42,1,3
39,75,42,0.78,0.22,0,2,3,33,1,2
54,54,30,0.89,0.11,0,2,3,32,1,3
54,77,47,0.71,0.29,0,1,1,52,0,1
23,28,14,0.23,0.77,1,2,2,27,0,1
51,62,40,0.86,0.14,0,1,1,27,1,1
31,97,11,0.71,0.29,0,0,3,44,0,3
30,102,15,0.18,0.82,0,0,2,48,0,2
23,26,12,0.22,0.78,0,2,3,39,0,1
35,76,29,0.1,0.9,0,3,2,46,0,4
64,52,51,0.79,0.21,0,2,2,44,1,1
25,96,12,0.15,0.85,0,0,2,55,0,3
33,112,9,0.75,0.25,0,0,2,47,0,1
45,45,30,0.79,0.21,0,1,2,56,1,1
23,32,9,0.24,0.76,0,3,2,54,0,2
45,78,47,0.94,0.06,0,1,1,23,0,1
32,106,10,0.19,0.81,0,0,2,40,1,1
40,61,35,0.89,0.11,0,2,2,22,0,2
39,76,23,0.71,0.29,0,0,3,41,0,1
54,59,28,0.94,0.06,0,1,1,39,1,3
33,98,14,0.72,0.28,0,0,1,24,1,3
23,33,14,0.27,0.73,1,3,2,25,0,1
56,63,45,0.79,0.21,0,2,2,42,0,1
48,51,22,0.89,0.11,0,2,1,35,0,1
31,101,9,0.77,0.23,0,1,2,50,0,2
52,51,35,0.71,0.29,0,2,3,48,0,2
22,25,11,0.26,0.74,1,2,1,57,1,3
43,49,44,0.94,0.06,0,1,2,36,1,1
33,105,12,0.7,0.3,0,0,1,47,0,4
20,36,9,0.24,0.76,0,2,2,52,0,3
51,76,35,0.73,0.27,0,0,3,53,0,1
49,73,48,0.7,0.3,0,0,1,50,0,1
34,80,54,0.78,0.22,0,1,1,44,1,1
20,24,15,0.24,0.76,1,3,2,32,0,1
42,66,35,0.14,0.86,1,2,3,58,0,1
53,78,29,0.13,0.87,0,2,2,40,0,4
70,49,48,0.92,0.08,0,1,2,37,1,2
29,95,10,0.78,0.22,0,1,2,22,1,1
27,103,15,0.75,0.25,0,0,2,24,0,3
38,67,47,0.76,0.24,0,1,3,42,1,3
49,55,34,0.18,0.82,0,2,2,48,0,3
37,71,25,0.71,0.29,0,1,2,41,1,2
48,58,42,0.92,0.08,0,1,3,39,0,1
24,28,11,0.23,0.77,1,2,2,58,0,1
29,111,14,0.79,0.21,0,0,2,47,0,3
20,36,9,0.24,0.76,0,2,2,52,0,3
44,49,37,0.88,0.12,0,2,3,27,1,1
45,52,42,0.85,0.15,0,2,3,29,0,1
32,102,15,0.79,0.21,0,1,2,47,0,1
46,56,37,0.89,0.11,0,1,3,29,1,1
20,25,13,0.29,0.71,0,2,2,36,0,3
47,56,41,0.78,0.22,0,1,1,50,0,3
52,51,35,0.71,0.29,0,2,3,48,0,2
25,106,10,0.76,0.24,0,0,1,38,1,1
20,37,15,0.25,0.75,1,2,2,55,0,2
49,74,53,0.73,0.27,0,0,1,57,1,3
25,24,14,0.26,0.74,0,3,2,24,1,3
36,76,42,0.77,0.23,0,0,2,53,1,1
33,103,11,0.8,0.2,0,0,2,28,0,1
46,58,29,0.92,0.08,0,2,3,37,1,1
43,60,41,0.73,0.27,0,2,1,56,1,3
54,67,38,0.72,0.28,0,1,1,55,1,2
49,73,43,0.12,0.88,1,2,2,53,0,3
44,73,35,0.19,0.81,1,3,2,46,0,1
26,101,15,0.13,0.87,0,0,2,49,0,1
38,70,23,0.79,0.21,0,0,3,49,1,1
54,70,47,0.87,0.13,0,2,3,34,0,1
47,48,38,0.92,0.08,0,1,2,36,0,1
53,65,43,0.76,0.24,0,2,2,58,0,1
45,72,34,0.78,0.22,0,2,2,37,0,2
35,101,9,0.17,0.83,1,0,2,58,1,3
38,78,42,0.11,0.89,0,3,2,38,1,1
52,53,45,0.7,0.3,0,1,2,54,0,1
37,71,45,0.74,0.26,0,1,3,45,0,1
37,71,45,0.74,0.26,0,1,3,45,0,1
49,58,32,0.9,0.1,0,1,2,25,1,1
46,56,37,0.89,0.11,0,1,3,29,1,1
35,72,23,0.73,0.27,0,2,2,39,0,1
52,47,36,0.8,0.2,0,1,3,40,1,1
39,58,37,0.86,0.14,0,2,3,40,0,1
41,61,45,0.18,0.82,1,3,3,44,0,3
53,65,20,0.75,0.25,0,2,2,40,0,3
40,45,42,0.74,0.26,0,1,2,42,0,2
52,61,34,0.91,0.09,0,1,1,24,0,1
27,110,12,0.78,0.22,0,0,2,33,0,1
20,36,9,0.24,0.76,0,2,2,52,0,3
36,79,43,0.16,0.84,0,2,2,35,0,3
29,98,15,0.73,0.27,0,0,1,29,0,3
31,97,10,0.73,0.27,0,0,1,44,0,3
20,28,9,0.24,0.76,1,3,2,45,0,2
30,106,10,0.77,0.23,0,0,1,52,1,1
44,52,33,0.71,0.29,0,1,1,47,0,2
28,98,10,0.77,0.23,0,0,2,44,0,3
46,71,40,0.15,0.85,1,2,2,53,1,1
48,57,47,0.95,0.05,0,2,3,32,1,2
49,49,40,0.73,0.27,0,2,2,46,1,2
23,23,13,0.26,0.74,0,2,3,26,0,1
49,66,24,0.73,0.27,0,2,1,43,1,1
45,54,26,0.78,0.22,0,1,2,48,0,4
24,22,10,0.25,0.75,0,3,2,49,1,1
41,68,32,0.78,0.22,0,1,3,54,1,1
30,102,15,0.18,0.82,0,0,2,48,0,2
47,49,33,0.78,0.22,0,1,2,51,1,4
37,76,29,0.17,0.83,1,3,2,37,0,3
44,54,41,0.71,0.29,0,1,1,56,0,2
27,110,12,0.78,0.22,0,0,2,33,0,1
27,103,15,0.75,0.25,0,0,2,24,0,3
42,60,39,0.92,0.08,0,1,1,36,0,3
52,57,39,0.9,0.1,0,1,1,39,1,1
54,59,32,0.75,0.25,0,1,1,58,1,4
49,73,43,0.12,0.88,1,2,2,53,0,3
54,55,36,0.77,0.23,0,1,1,44,1,1
36,77,29,0.8,0.2,0,2,2,40,1,3
27,106,13,0.8,0.2,0,0,2,38,0,3
39,58,37,0.86,0.14,0,2,3,40,0,1
28,101,13,0.77,0.23,0,1,2,55,0,1
53,57,36,0.77,0.23,0,2,3,40,0,1
29,98,12,0.73,0.27,1,1,1,32,1,1
52,61,34,0.91,0.09,0,1,1,24,0,1
25,30,12,0.2,0.8,1,3,2,47,0,2
53,55,45,0.73,0.27,0,2,3,43,0,1
52,47,36,0.8,0.2,0,1,3,40,1,1
32,102,15,0.79,0.21,0,1,2,47,0,1
52,80,32,0.74,0.26,0,1,1,29,0,3
51,55,39,0.78,0.22,0,2,2,44,0,2
53,80,53,0.72,0.28,0,1,3,47,0,1
46,55,36,0.75,0.25,0,1,2,45,0,1
44,65,43,0.76,0.24,0,1,1,56,0,1
49,79,33,0.74,0.26,0,1,3,49,1,3
44,51,40,0.75,0.25,0,2,3,53,1,3
52,51,35,0.71,0.29,0,2,3,48,0,2
36,74,32,0.75,0.25,0,1,1,53,0,3
45,72,34,0.78,0.22,0,2,2,37,0,2
40,45,42,0.74,0.26,0,1,2,42,0,2
55,48,40,0.76,0.24,0,1,1,42,0,1
59,47,26,0.95,0.05,0,1,2,34,0,3
22,25,11,0.26,0.74,1,2,1,57,1,3
54,60,40,0.76,0.24,0,1,2,49,0,1
52,59,35,0.77,0.23,0,1,3,41,0,1
22,34,14,0.2,0.8,0,3,2,32,0,3
43,80,47,0.74,0.26,0,1,3,45,0,3
53,69,23,0.74,0.26,0,0,3,49,0,4
46,50,40,0.75,0.25,0,2,2,54,0,3
52,67,41,0.75,0.25,0,0,1,46,0,3
33,66,23,0.77,0.23,0,0,2,54,0,1
29,101,11,0.78,0.22,0,1,1,37,1,1
23,36,9,0.25,0.75,0,3,2,40,1,1
37,76,29,0.17,0.83,1,3,2,37,0,3
39,46,45,0.9,0.1,0,1,2,31,0,3
52,67,41,0.75,0.25,0,0,1,46,0,3
34,70,32,0.8,0.2,0,1,3,41,0,2
40,61,40,0.71,0.29,0,1,1,56,0,3
48,52,44,0.89,0.11,0,2,2,25,0,3
22,25,11,0.26,0.74,1,2,1,57,1,3
47,48,33,0.77,0.23,0,2,2,46,0,1
44,71,51,0.78,0.22,0,2,2,47,1,3
35,74,28,0.74,0.26,0,0,3,49,0,1
54,59,32,0.75,0.25,0,1,1,58,1,4
54,59,32,0.75,0.25,0,1,1,58,1,4
26,96,10,0.75,0.25,0,0,1,57,0,4
20,25,13,0.29,0.71,0,2,2,36,0,3
38,70,23,0.79,0.21,0,0,3,49,1,1
40,51,42,0.93,0.07,0,1,2,37,1,3
49,58,32,0.9,0.1,0,1,2,25,1,1
46,56,37,0.74,0.26,0,1,3,49,0,3
22,33,12,0.26,0.74,0,3,2,56,0,1
25,28,9,0.28,0.72,0,2,1,46,0,1
50,72,29,0.15,0.85,0,2,2,46,0,1
36,74,32,0.75,0.25,0,1,1,53,0,3
33,112,9,0.75,0.25,0,0,2,47,0,1
26,101,15,0.13,0.87,0,0,2,49,0,1
29,111,14,0.79,0.21,0,0,2,47,0,3
39,75,42,0.78,0.22,0,2,3,33,1,2
34,98,14,0.16,0.84,0,1,1,37,0,1
44,65,43,0.76,0.24,0,1,1,56,0,1
47,59,36,0.93,0.07,0,1,3,36,0,2
55,47,43,0.73,0.27,0,1,3,43,0,1
48,66,31,0.19,0.81,0,2,2,42,0,1
42,78,54,0.73,0.27,0,0,1,43,0,1
53,48,40,0.72,0.28,0,1,3,54,0,1
45,68,46,0.78,0.22,0,1,3,47,0,1
39,75,42,0.78,0.22,0,2,3,33,1,2
34,107,14,0.71,0.29,0,1,1,57,0,2
43,71,24,0.76,0.24,0,1,2,37,0,1
45,50,44,0.75,0.25,0,1,3,47,0,1
51,76,35,0.73,0.27,0,0,3,53,0,1
47,46,35,0.9,0.1,0,1,2,25,1,2
30,103,13,0.19,0.81,0,1,2,34,0,1
35,106,15,0.74,0.26,0,0,3,46,1,1
51,76,40,0.77,0.23,0,1,2,43,0,1
44,47,45,0.86,0.14,0,1,3,38,0,3
20,25,13,0.29,0.71,0,2,2,36,0,3
25,108,10,0.16,0.84,0,0,2,48,1,1
53,71,44,0.7,0.3,0,1,2,52,1,3
49,69,28,0.77,0.23,0,1,1,51,0,1
49,55,34,0.18,0.82,0,2,2,48,0,3
42,49,30,0.76,0.24,0,2,3,46,0,1
27,110,12,0.78,0.22,0,0,2,33,0,1
62,59,45,0.19,0.81,0,3,2,51,0,3
35,112,10,0.13,0.87,0,0,2,36,0,1
51,61,38,0.71,0.29,0,1,1,57,0,1
22,34,14,0.2,0.8,0,3,2,32,0,3
47,61,33,0.87,0.13,0,2,3,29,0,1
38,79,21,0.77,0.23,0,2,3,50,0,1
48,64,24,0.15,0.85,1,3,2,50,0,3
49,76,30,0.79,0.21,0,1,1,47,0,1
47,48,38,0.92,0.08,0,1,2,36,0,1
44,71,51,0.78,0.22,0,2,2,47,1,3
34,66,45,0.72,0.28,0,0,2,43,1,1
37,76,29,0.17,0.83,1,3,2,37,0,3
35,111,10,0.15,0.85,0,0,2,57,0,2
23,32,9,0.24,0.76,0,3,2,54,0,2
35,112,10,0.13,0.87,0,0,2,36,0,1
24,28,14,0.21,0.79,1,3,2,46,0,1
30,106,10,0.77,0.23,0,0,1,52,1,1
28,110,15,0.72,0.28,0,1,2,50,0,3
44,47,45,0.86,0.14,0,1,3,38,0,3
54,67,38,0.72,0.28,0,1,1,55,1,2
46,58,29,0.92,0.08,0,2,3,37,1,1
35,72,23,0.73,0.27,0,2,2,39,0,1
41,61,45,0.18,0.82,1,3,3,44,0,3
54,58,22,0.87,0.13,0,2,2,34,0,1
19,25,11,0.3,0.7,0,3,2,31,0,1
32,75,34,0.11,0.89,0,3,2,42,0,1
23,34,10,0.29,0.71,1,3,2,39,0,3
47,50,42,0.73,0.27,0,2,1,49,1,1
49,64,21,0.9,0.1,0,2,2,26,0,2
52,68,46,0.8,0.2,1,1,3,56,0,1
50,47,34,0.7,0.3,0,1,2,40,1,4
43,60,41,0.73,0.27,0,2,1,56,1,3
37,71,45,0.74,0.26,0,1,3,45,0,1
28,101,11,0.19,0.81,0,0,2,41,1,1
48,77,42,0.76,0.24,0,0,1,58,0,1
33,72,38,0.78,0.22,0,1,2,43,0,3
39,62,44,0.89,0.11,0,2,3,28,1,3
48,58,42,0.92,0.08,0,1,3,39,0,1
49,64,21,0.9,0.1,0,2,2,26,0,2
44,66,48,0.72,0.28,0,1,1,37,0,3
47,56,41,0.78,0.22,0,1,1,50,0,3
39,51,35,0.73,0.27,0,1,1,42,0,2
38,75,34,0.14,0.86,0,2,2,49,1,1
52,79,32,0.75,0.25,0,2,3,56,0,1
51,60,35,0.88,0.12,0,1,3,22,0,1
53,46,37,0.78,0.22,0,1,1,46,0,4
40,80,21,0.78,0.22,0,1,1,33,0,3
38,72,53,0.71,0.29,0,0,1,44,0,3
31,96,9,0.71,0.29,0,0,1,50,0,2
54,67,38,0.72,0.28,0,1,1,55,1,2
42,66,35,0.14,0.86,1,2,3,58,0,1
45,72,19,0.77,0.23,0,0,3,56,0,3
25,108,9,0.73,0.27,0,1,3,43,0,1
39,68,28,0.16,0.84,0,2,2,44,1,3
52,48,36,0.78,0.22,0,1,3,45,1,1
24,35,15,0.21,0.79,1,3,3,36,0,1
28,108,9,0.76,0.24,1,0,1,51,0,3
35,74,28,0.74,0.26,0,0,3,49,0,1
30,102,15,0.18,0.82,0,0,2,48,0,2
29,112,13,0.17,0.83,0,0,2,37,1,4
36,74,32,0.75,0.25,0,1,1,53,0,3
44,48,48,0.89,0.11,0,2,1,25,1,3
48,66,31,0.19,0.81,0,2,2,42,0,1
40,46,29,0.9,0.1,0,1,1,27,0,1
43,59,29,0.78,0.22,0,1,1,42,0,1
42,49,30,0.76,0.24,0,2,3,46,0,1
33,100,14,0.76,0.24,0,0,1,40,0,1
20,25,11,0.28,0.72,0,3,1,39,0,2
31,96,14,0.18,0.82,0,0,2,35,1,3
45,67,32,0.19,0.81,0,2,2,35,0,1
25,28,9,0.28,0.72,0,2,1,46,0,1
40,71,38,0.71,0.29,0,0,1,57,0,1
31,103,15,0.12,0.88,0,0,1,51,0,4
26,96,14,0.76,0.24,0,1,1,42,1,3
30,103,9,0.72,0.28,0,0,2,30,0,3
25,106,10,0.76,0.24,0,0,1,38,1,1
20,25,13,0.29,0.71,0,2,2,36,0,3
23,26,12,0.22,0.78,0,2,3,39,0,1
40,47,35,0.79,0.21,0,1,2,49,0,3
52,51,35,0.71,0.29,0,2,3,48,0,2
51,72,32,0.79,0.21,0,2,3,34,0,4
50,46,34,0.75,0.25,0,1,1,44,0,3
42,66,35,0.14,0.86,1,2,3,58,0,1
53,65,43,0.76,0.24,0,2,2,58,0,1
42,75,31,0.73,0.27,0,1,2,53,0,1
47,68,34,0.73,0.27,0,1,3,57,1,2
24,31,14,0.29,0.71,1,3,2,25,1,1
48,51,41,0.86,0.14,0,2,1,36,0,1
52,60,30,0.73,0.27,0,2,1,48,1,1
25,97,9,0.12,0.88,0,0,2,40,0,1
35,65,32,0.1,0.9,0,2,2,45,1,1
47,46,35,0.9,0.1,0,1,2,25,1,2
44,73,35,0.19,0.81,1,3,2,46,0,1
55,54,36,0.95,0.05,0,1,2,27,0,1
54,51,30,0.85,0.15,0,2,3,25,0,3
36,80,36,0.74,0.26,0,1,3,45,0,2
33,66,28,0.72,0.28,0,0,1,43,0,3
24,22,10,0.25,0.75,0,3,2,49,1,1
53,73,41,0.18,0.82,1,3,2,51,0,3
46,78,30,0.78,0.22,0,0,3,54,0,3
41,57,36,0.77,0.23,0,1,1,52,0,3
27,106,13,0.15,0.85,0,0,2,38,1,1
23,26,12,0.22,0.78,0,2,3,39,0,1
52,70,44,0.76,0.24,0,1,1,46,0,3
24,24,14,0.22,0.78,0,0,2,46,1,2
54,59,32,0.75,0.25,0,1,1,58,1,4
39,75,31,0.11,0.89,0,2,2,53,0,1
36,79,43,0.16,0.84,0,2,2,35,0,3
35,98,13,0.1,0.9,0,0,2,56,0,2
47,70,22,0.73,0.27,0,1,1,54,0,2
36,74,32,0.75,0.25,0,1,1,53,0,3
39,46,45,0.9,0.1,0,1,2,31,0,3
34,70,32,0.8,0.2,0,1,3,41,0,2
41,79,49,0.73,0.27,0,0,3,43,0,3
34,101,15,0.7,0.3,0,1,3,49,0,3
55,48,35,0.95,0.05,0,1,3,31,0,3
44,51,40,0.75,0.25,0,2,3,53,1,3
29,112,15,0.13,0.87,0,0,2,41,1,3
55,62,45,0.8,0.2,0,1,2,47,1,1
22,34,14,0.2,0.8,0,3,2,32,0,3
54,59,32,0.75,0.25,0,1,1,58,1,4
46,56,37,0.89,0.11,0,1,3,29,1,1
38,79,21,0.77,0.23,0,2,3,50,0,1
24,31,14,0.29,0.71,1,3,2,25,1,1
33,101,11,0.74,0.26,0,1,2,55,0,1
19,22,14,0.22,0.78,0,2,2,36,0,2
25,25,9,0.21,0.79,1,2,2,28,1,1
26,103,15,0.78,0.22,0,1,1,47,0,3
21,27,10,0.3,0.7,0,3,1,25,0,3
45,51,19,0.86,0.14,0,2,2,27,0,3
53,65,20,0.75,0.25,0,2,2,40,0,3
19,26,15,0.27,0.73,1,3,1,52,1,1
55,62,45,0.8,0.2,0,1,2,47,1,1
42,49,30,0.76,0.24,0,2,3,46,0,1
47,62,30,0.87,0.13,0,1,2,24,1,3
51,60,39,0.73,0.27,0,2,1,42,1,1
45,45,30,0.79,0.21,0,1,2,56,1,1
44,66,48,0.78,0.22,0,1,2,47,0,3
63,53,20,0.9,0.1,0,1,1,29,1,1
30,100,9,0.78,0.22,0,0,1,57,1,3
21,33,11,0.21,0.79,0,3,2,58,0,2
38,78,42,0.11,0.89,0,3,2,38,1,1
27,106,13,0.15,0.85,0,0,2,38,1,1
48,51,22,0.89,0.11,0,2,1,35,0,1
29,112,11,0.72,0.28,0,1,2,53,1,1
28,101,11,0.19,0.81,0,0,2,41,1,1
26,108,15,0.74,0.26,0,1,2,57,0,1
38,65,47,0.72,0.28,0,1,2,48,1,1
49,73,48,0.7,0.3,0,0,1,50,0,1
26,96,14,0.76,0.24,0,1,1,42,1,3
28,101,13,0.77,0.23,0,1,2,55,0,1
33,105,12,0.7,0.3,0,0,1,47,0,4
30,103,9,0.72,0.28,0,0,2,30,0,3
31,100,12,0.11,0.89,0,0,2,55,0,2
19,29,11,0.22,0.78,0,3,1,26,0,1
52,57,39,0.9,0.1,0,1,1,39,1,1
56,63,45,0.79,0.21,0,2,2,42,0,1
46,58,29,0.71,0.29,0,2,3,54,1,2
35,104,15,0.7,0.3,0,1,3,55,0,1
45,56,34,0.78,0.22,0,1,3,50,0,1
48,64,24,0.15,0.85,1,3,2,50,0,3
41,68,32,0.78,0.22,0,1,3,54,1,1
38,72,53,0.71,0.29,0,0,1,44,0,3
40,73,20,0.73,0.27,0,0,1,45,0,1
21,26,9,0.22,0.78,1,3,2,42,0,1
29,98,15,0.73,0.27,0,0,1,29,0,3
59,47,26,0.95,0.05,0,1,2,34,0,3
30,103,13,0.19,0.81,0,1,2,34,0,1
45,72,21,0.75,0.25,0,1,3,53,1,1
32,70,40,0.76,0.24,0,0,3,48,1,2
44,65,21,0.76,0.24,0,0,2,56,0,1
57,51,40,0.93,0.07,0,1,1,23,0,2
52,59,35,0.77,0.23,0,1,3,41,0,1
31,99,10,0.76,0.24,0,0,3,45,0,3
